driver_id,vehicle_type,distance_to_pickup_mi,dropoff_distance_mi,delivery_size_lbs,offered_pay_usd,acceptance_rate_7d,acceptance_rate_14d,acceptance_rate_30d,reliability_score,traffic_delay_min,weather_delay_factor,hour_of_day,day_of_week,accepted
driver_013,hybrid,6.67,2.52,16,10.1,80,70,61,75,18,0.21,1,1,1
driver_013,hybrid,6.39,6.71,39,11.46,60,51,42,68,0,0.62,16,4,0
driver_013,hybrid,6.39,7.82,44,12.92,95,53,48,88,21,0.7,2,6,0
driver_013,hybrid,3.06,0.65,44,13.41,83,56,56,87,9,0.31,10,6,1
driver_013,hybrid,6.91,8.59,10,12.59,56,53,43,71,9,0.9,22,4,1
driver_013,hybrid,5.78,11.7,15,22.3,97,78,72,68,1,0.62,7,6,1
driver_013,hybrid,1.26,14.42,30,10.29,78,78,50,86,43,0.67,0,5,1
driver_013,hybrid,5.12,6.66,9,16.76,72,46,41,74,33,0.4,18,4,0
driver_013,hybrid,5.03,14.91,50,8.76,77,74,57,82,33,0.27,3,3,1
driver_013,hybrid,6.58,6.38,50,22.38,86,76,64,84,35,0.96,14,0,0
driver_013,hybrid,3.33,13.96,15,19.89,85,70,61,89,21,0.94,6,4,1
driver_013,hybrid,0.15,6.73,46,12.42,51,46,45,81,24,0.54,14,4,1
driver_013,hybrid,7.42,4.21,35,24.04,90,76,42,99,11,0.31,5,3,1
driver_013,hybrid,7.89,12.49,38,12.05,94,85,85,95,43,0.65,7,3,1
driver_013,hybrid,3.48,13.99,31,19.21,52,45,43,96,16,0.98,6,6,0
driver_013,hybrid,5.75,3.91,5,12.66,59,50,42,71,19,0.14,13,2,1
driver_013,hybrid,3.73,7.4,47,13.12,63,53,41,82,24,0.76,7,5,0
driver_013,hybrid,2.98,5.28,23,20.34,51,49,47,91,44,0.15,19,1,1
driver_013,hybrid,4.18,7.22,31,19.78,72,66,46,69,34,0.21,8,2,1
driver_013,hybrid,1.38,11.81,21,20.67,91,78,42,85,5,0.89,23,0,1
driver_013,hybrid,3.18,8.21,2,20.42,74,71,41,62,29,0.63,1,4,1
driver_013,hybrid,7.1,9.36,16,23.71,59,54,50,71,36,0.1,21,4,1
driver_013,hybrid,5.46,14.61,19,18.55,94,64,55,83,25,0.52,6,4,0
driver_013,hybrid,1.64,14.22,12,11.93,85,51,40,91,29,0.26,4,4,0
driver_013,hybrid,4.85,6.62,24,12.74,65,55,53,77,14,0.13,15,2,0
driver_013,hybrid,1.84,3.6,27,22.13,65,57,52,78,32,0.16,9,6,1
driver_013,hybrid,9.38,6.18,17,10.25,88,67,50,80,2,0.84,4,3,0
driver_013,hybrid,4.76,3.24,38,15.34,86,68,43,99,7,0.06,18,2,1
driver_013,hybrid,6.13,11.31,50,11.66,92,86,40,64,19,0.25,17,5,0
driver_013,hybrid,6.37,14.49,33,20.88,68,61,47,92,42,0.52,14,2,1
driver_013,hybrid,5.34,7.5,44,22.49,52,50,49,95,23,0.96,13,5,1
driver_013,hybrid,2.75,7.07,35,17.58,83,46,46,66,21,0.82,0,6,1
driver_013,hybrid,4.59,4.16,37,8.2,99,62,43,85,14,0.27,18,5,1
driver_013,hybrid,1.14,11.69,33,8.14,53,50,42,84,28,0.72,2,6,0
driver_013,hybrid,8.55,1.03,14,12.87,62,60,50,100,11,0.74,23,2,0
driver_013,hybrid,4.6,12.05,31,13.96,72,71,46,71,16,0.14,20,3,1
driver_013,hybrid,4.21,10.83,6,21.94,98,67,43,95,13,0.78,8,3,0
driver_013,hybrid,4.74,13.33,15,10.33,98,55,40,79,42,0.37,3,3,1
driver_013,hybrid,2.62,12.91,17,17.68,84,52,50,98,33,0.05,7,5,1
driver_013,hybrid,6.38,8.54,33,10.71,50,47,45,90,31,0.99,21,4,1
driver_013,hybrid,6.58,9.45,47,18.25,61,58,49,88,22,0.8,22,6,0
driver_013,hybrid,6.58,10.75,13,15.82,93,52,49,78,6,0.16,5,6,1
driver_013,hybrid,3.88,14.64,36,13.41,82,75,57,84,34,0.71,2,6,1
driver_013,hybrid,1.01,9.21,29,19.52,80,73,50,76,37,0.09,4,0,0
driver_013,hybrid,2.86,7.04,6,14.06,67,49,48,95,39,0.22,20,6,1
driver_013,hybrid,3.6,8.95,21,16.12,55,46,42,67,16,0.07,10,0,1
driver_013,hybrid,4.35,4.76,20,20.5,90,73,51,70,19,0.46,3,0,1
driver_013,hybrid,8.37,4.48,39,15.9,59,48,45,60,29,0.39,17,5,1
driver_013,hybrid,2.6,14.42,29,15.4,83,48,45,69,8,0.85,8,0,1
driver_013,hybrid,6.75,5.12,35,18.69,62,45,42,67,22,0.02,11,1,1
driver_013,hybrid,5.96,5.54,40,14.59,74,57,45,71,12,0.01,10,6,0
driver_013,hybrid,4.93,8.51,17,20.06,86,60,46,93,1,0.53,14,5,0
driver_013,hybrid,4.85,7.21,22,9.44,72,50,49,90,22,0.56,8,1,1
driver_013,hybrid,5.7,7.28,16,15.98,99,63,48,87,10,0.05,5,3,1
driver_013,hybrid,3.62,0.57,20,19.06,65,61,59,100,7,0.3,19,5,0
driver_013,hybrid,0.57,11.05,4,9.56,75,67,48,65,3,0.37,12,4,0
driver_013,hybrid,5.59,3.52,41,16.3,92,66,65,78,22,0.3,6,1,1
driver_013,hybrid,0.93,9.07,22,19.59,94,85,67,83,19,0.57,10,5,1
driver_013,hybrid,1.56,2.89,35,17.24,67,47,46,97,31,0.97,18,6,0
driver_013,hybrid,5.49,10.84,2,21.59,55,48,41,100,2,0.59,6,2,1
driver_013,hybrid,6.77,2.37,11,15.24,75,46,45,70,36,0.54,1,5,1
driver_013,hybrid,4.2,0.82,38,10.01,94,87,56,76,14,0.29,9,5,1
driver_013,hybrid,3.53,5.84,21,16.25,73,73,67,92,21,0.54,13,3,0
driver_013,hybrid,3.6,4.21,9,19.83,100,45,40,67,39,0.45,17,4,1
driver_013,hybrid,0.28,5.65,7,15.72,82,67,47,93,40,0.61,13,3,1
driver_013,hybrid,3.96,12.28,43,10.54,100,50,44,70,29,1.0,15,6,0
driver_013,hybrid,4.87,1.22,31,21.98,100,82,80,93,40,0.68,22,1,0
driver_013,hybrid,0.92,8.23,44,14.07,89,59,41,91,12,0.53,20,5,1
driver_013,hybrid,2.59,10.92,46,11.2,62,50,49,76,33,0.73,14,6,1
driver_013,hybrid,2.02,11.19,34,9.04,70,51,45,87,27,0.44,23,1,0
driver_013,hybrid,4.6,7.22,35,12.99,91,61,49,72,10,0.36,23,3,1
driver_013,hybrid,2.49,4.19,29,18.27,83,80,44,75,9,0.29,19,4,1
driver_013,hybrid,4.36,8.15,32,16.7,60,45,42,64,9,0.65,7,0,1
driver_013,hybrid,8.51,1.56,26,8.5,86,60,58,96,22,0.48,7,1,1
driver_013,hybrid,3.23,10.62,11,9.71,94,57,50,92,25,0.2,12,5,1
driver_013,hybrid,2.25,3.89,14,15.32,57,52,48,85,6,0.32,1,0,1
driver_013,hybrid,1.17,4.1,3,18.4,50,47,41,60,34,0.37,2,4,1
driver_013,hybrid,9.15,0.96,23,8.65,81,62,55,93,11,0.2,8,5,0
driver_013,hybrid,4.76,12.4,19,24.14,78,65,61,86,31,1.0,2,3,0
driver_013,hybrid,2.54,3.77,47,23.05,81,77,52,87,11,0.16,0,6,1
driver_013,hybrid,6.35,7.2,17,18.45,100,77,71,62,44,0.21,11,4,1
driver_013,hybrid,1.87,5.28,8,11.45,98,93,87,75,7,0.13,10,0,1
driver_013,hybrid,6.6,3.03,30,17.26,61,56,50,67,0,0.34,10,4,1
driver_013,hybrid,4.55,1.55,10,19.46,98,65,41,76,10,0.9,12,4,1
driver_013,hybrid,3.57,5.79,13,9.59,53,53,52,82,16,0.08,16,6,0
driver_013,hybrid,6.98,4.13,17,22.41,65,62,50,60,29,0.63,23,5,0
driver_013,hybrid,9.94,3.82,2,12.97,50,46,45,61,30,0.07,23,4,0
driver_013,hybrid,5.59,12.79,17,20.59,73,56,46,89,30,0.28,12,3,0
driver_013,hybrid,1.36,4.96,25,22.25,95,95,49,74,40,0.99,6,3,1
driver_013,hybrid,7.64,9.78,3,10.75,73,60,51,86,31,0.01,0,3,0
driver_013,hybrid,4.92,4.91,42,10.65,78,63,52,76,36,0.56,8,5,0
driver_013,hybrid,7.08,12.78,50,17.24,76,54,50,91,45,0.13,16,3,1
driver_013,hybrid,8.11,13.39,45,11.14,87,78,41,97,39,0.65,8,4,0
driver_013,hybrid,4.42,7.94,31,12.72,59,56,42,78,38,0.97,6,5,1
driver_013,hybrid,4.5,7.93,24,18.25,96,94,60,76,36,0.35,23,0,1
driver_013,hybrid,9.67,3.0,44,23.81,64,58,42,92,38,0.7,18,4,1
driver_013,hybrid,0.64,6.17,6,21.36,86,52,47,60,45,0.04,0,5,1
driver_013,hybrid,0.1,6.15,45,13.46,65,59,55,84,0,0.61,0,5,0
driver_013,hybrid,0.75,3.07,22,18.5,72,52,46,62,45,0.78,15,0,0
driver_013,hybrid,9.01,9.24,49,10.35,59,46,45,93,32,0.32,15,6,0
driver_013,hybrid,5.32,6.91,39,20.25,59,58,50,64,37,0.23,13,3,1
driver_013,hybrid,6.05,10.0,30,13.91,100,62,42,68,33,0.17,9,1,1
driver_013,hybrid,0.94,14.82,38,24.29,92,55,41,68,5,0.61,21,0,1
driver_013,hybrid,4.69,2.69,28,9.17,89,72,66,72,19,0.49,1,6,1
driver_013,hybrid,9.66,6.97,46,22.88,100,74,41,92,42,0.76,2,6,1
driver_013,hybrid,8.07,4.1,35,20.38,89,84,84,69,4,0.78,0,4,1
driver_013,hybrid,3.53,12.53,38,12.83,61,58,42,95,22,0.8,19,4,0
driver_013,hybrid,4.47,14.02,27,20.53,56,53,40,79,32,0.79,18,2,0
driver_013,hybrid,3.6,11.73,19,21.4,70,64,42,78,3,0.84,9,4,1
driver_013,hybrid,0.87,13.12,3,15.33,56,52,42,75,20,0.14,15,2,1
driver_013,hybrid,6.03,10.99,7,22.49,55,48,42,96,40,0.9,5,1,1
driver_013,hybrid,5.43,4.08,43,9.07,63,59,45,90,31,0.47,3,5,1
driver_013,hybrid,1.63,0.96,12,18.67,71,45,45,92,32,0.9,21,5,0
driver_013,hybrid,9.82,2.55,17,9.57,59,58,48,75,45,0.42,17,6,1
driver_013,hybrid,0.7,5.62,45,12.71,83,62,45,85,12,0.84,8,6,0
driver_013,hybrid,5.55,6.21,17,18.21,59,53,41,79,22,0.15,16,2,1
driver_013,hybrid,1.24,5.22,15,16.35,86,84,70,66,25,0.73,13,1,1
driver_013,hybrid,8.0,12.95,5,24.73,65,63,57,100,16,0.57,13,1,0
driver_013,hybrid,5.25,5.42,8,9.62,53,51,40,74,44,0.62,4,5,0
driver_013,hybrid,1.42,7.96,33,19.57,52,49,48,73,23,0.87,11,0,0
driver_013,hybrid,2.35,9.79,33,21.45,72,67,54,68,34,0.57,10,6,1
driver_013,hybrid,4.49,14.41,28,15.16,51,49,41,77,36,0.57,6,0,1
driver_013,hybrid,0.17,6.93,26,13.32,86,46,46,60,5,0.27,8,4,1
driver_013,hybrid,1.01,12.65,38,11.14,96,75,68,69,5,0.68,0,5,1
driver_013,hybrid,9.64,0.81,7,16.13,61,50,48,93,29,0.27,13,2,0
driver_013,hybrid,8.9,10.3,22,19.55,72,66,48,67,9,0.38,14,6,0
driver_013,hybrid,5.64,5.83,17,15.24,84,51,51,69,39,0.11,3,1,1
driver_013,hybrid,0.39,2.92,46,23.37,66,48,43,61,41,0.38,0,0,0
driver_013,hybrid,1.73,5.97,15,14.04,65,47,42,93,38,0.38,18,0,1
driver_013,hybrid,7.53,3.75,25,20.65,84,57,47,88,20,0.23,19,4,1
driver_013,hybrid,5.85,5.09,41,18.27,89,45,40,96,31,0.39,14,1,0
driver_013,hybrid,3.82,6.96,16,9.87,85,67,65,93,40,0.2,12,5,1
driver_013,hybrid,5.36,11.87,30,18.7,86,50,48,93,25,0.19,10,1,1
driver_013,hybrid,5.41,10.2,44,15.63,54,45,40,89,30,0.38,22,0,1
driver_013,hybrid,7.27,11.16,9,10.65,70,45,43,75,24,0.77,2,3,1
driver_013,hybrid,5.97,2.85,42,19.91,57,54,41,79,38,0.85,2,1,1
driver_013,hybrid,5.7,10.91,46,21.78,54,54,53,91,28,0.55,19,1,1
driver_013,hybrid,0.25,2.6,46,11.91,68,60,57,70,25,0.01,19,3,1
driver_013,hybrid,2.48,14.43,8,20.89,91,70,45,60,35,0.07,14,5,0
driver_013,hybrid,5.89,8.81,33,9.89,55,52,50,96,43,0.64,2,6,1
driver_013,hybrid,6.52,12.35,8,16.41,69,62,54,72,42,0.41,3,0,0
driver_013,hybrid,9.77,9.71,46,9.45,80,69,65,75,1,0.84,12,0,0
driver_013,hybrid,4.76,10.1,45,24.64,91,54,54,93,9,0.43,0,2,1
driver_013,hybrid,4.45,11.67,49,9.55,66,50,48,95,31,0.7,23,6,1
driver_013,hybrid,8.76,5.19,26,16.0,72,71,51,72,34,0.51,11,5,0
driver_013,hybrid,6.7,5.77,27,11.56,84,50,42,92,39,0.45,16,5,1
driver_013,hybrid,8.96,6.44,47,13.57,52,45,41,89,8,0.53,4,0,0
driver_013,hybrid,0.85,2.64,7,16.34,66,46,43,90,24,0.16,17,6,1
driver_013,hybrid,7.2,10.84,33,20.64,65,56,50,79,42,1.0,5,6,1
driver_013,hybrid,6.1,12.51,19,24.99,64,60,47,82,38,0.14,16,5,0
driver_013,hybrid,3.69,14.36,27,18.18,54,45,40,60,26,0.85,20,1,1
driver_013,hybrid,9.88,7.5,6,21.07,60,60,41,80,18,0.24,21,5,1
driver_013,hybrid,2.33,13.25,23,12.22,57,56,43,63,19,0.04,2,3,1
driver_013,hybrid,5.48,6.68,40,14.69,96,47,40,83,35,0.02,12,5,1
driver_013,hybrid,6.81,3.11,3,23.12,81,48,41,73,1,0.05,23,0,1
driver_013,hybrid,0.17,3.7,29,9.18,71,66,52,76,45,0.47,11,1,1
driver_013,hybrid,2.36,9.6,34,11.48,74,71,71,97,5,0.54,6,3,0
driver_013,hybrid,0.81,14.5,34,16.72,97,76,62,80,21,0.23,16,5,1
driver_013,hybrid,7.78,9.94,14,15.16,66,65,43,98,39,0.39,0,5,1
driver_013,hybrid,4.39,8.69,17,16.78,83,80,54,100,5,0.36,3,0,1
driver_013,hybrid,0.25,5.5,36,22.53,88,73,71,74,3,0.67,16,3,0
driver_013,hybrid,8.34,8.78,19,22.27,57,49,41,96,11,0.7,17,2,1
driver_013,hybrid,3.82,1.12,9,12.05,87,57,44,65,4,0.82,8,5,1
driver_013,hybrid,1.01,8.06,48,17.15,60,60,51,69,37,0.72,22,5,1
driver_013,hybrid,7.75,1.23,43,16.13,94,74,55,70,25,0.44,7,2,1
driver_013,hybrid,6.66,11.18,17,11.34,79,50,42,72,20,0.25,13,2,1
driver_013,hybrid,2.38,10.9,32,11.97,91,82,55,62,7,0.39,11,5,1
driver_013,hybrid,3.02,8.44,49,11.55,50,47,42,61,31,0.05,10,5,0
driver_013,hybrid,9.34,14.55,10,16.8,64,52,52,73,28,1.0,2,1,0
driver_013,hybrid,8.58,6.56,24,19.9,95,67,61,99,7,0.15,8,4,1
driver_013,hybrid,7.73,12.35,20,22.35,68,56,40,75,18,0.66,12,3,1
driver_013,hybrid,4.35,14.92,17,20.57,78,59,53,78,11,0.64,1,1,0
driver_013,hybrid,9.18,10.22,21,21.73,59,57,51,79,30,0.17,23,6,1
driver_013,hybrid,4.22,3.77,38,22.78,95,56,53,64,20,0.89,13,6,0
driver_013,hybrid,6.55,5.49,45,18.78,56,53,51,67,29,0.92,22,3,1
driver_013,hybrid,9.64,14.84,22,9.9,71,65,55,73,27,0.04,21,1,0
driver_013,hybrid,9.31,1.32,48,15.5,72,54,46,86,32,0.96,0,5,1
driver_013,hybrid,8.74,3.92,16,15.3,83,64,53,64,26,0.55,8,1,0
driver_013,hybrid,6.31,3.6,47,8.65,96,75,75,64,22,0.87,3,3,0
driver_013,hybrid,3.39,5.67,23,24.69,95,93,59,95,9,0.37,10,3,1
driver_013,hybrid,0.83,8.66,46,8.15,55,46,45,70,39,0.2,16,6,1
driver_013,hybrid,2.79,6.65,23,16.85,52,48,42,69,28,0.31,8,3,1
driver_013,hybrid,5.3,10.98,43,18.37,60,56,45,91,35,0.8,4,2,0
driver_013,hybrid,2.9,7.59,42,14.19,83,71,67,78,30,0.66,14,0,0
driver_013,hybrid,0.82,12.04,10,14.44,63,49,41,79,24,0.18,4,5,1
driver_013,hybrid,4.61,14.92,17,12.91,95,67,45,65,35,0.73,23,4,0
driver_013,hybrid,1.8,1.02,12,23.93,66,52,44,74,41,0.89,19,5,0
driver_013,hybrid,2.55,1.24,2,9.36,82,79,58,68,39,0.42,10,2,1
driver_013,hybrid,4.03,6.55,27,8.51,94,90,48,94,44,0.42,10,2,1
driver_013,hybrid,9.42,6.64,9,24.11,86,48,45,73,28,0.96,11,1,0
driver_013,hybrid,5.62,1.87,17,11.16,77,47,45,65,35,0.41,5,1,1
driver_013,hybrid,5.04,9.78,39,12.57,77,66,49,62,41,0.3,14,1,1
driver_013,hybrid,2.98,4.33,44,21.56,96,93,64,85,39,0.95,16,1,0
driver_013,hybrid,6.8,9.16,3,10.75,92,70,47,62,43,0.68,8,2,0
driver_013,hybrid,3.11,2.3,24,11.45,80,74,56,63,43,0.48,4,3,1
driver_013,hybrid,5.64,6.68,25,24.24,89,50,50,91,8,0.25,8,3,0
driver_013,hybrid,1.3,13.69,27,15.01,93,84,79,85,21,0.23,5,5,1
driver_013,hybrid,6.26,4.62,12,12.57,96,52,41,69,16,0.88,17,0,0
driver_013,hybrid,7.47,10.12,20,17.56,97,92,92,64,31,0.91,20,1,1
driver_013,hybrid,6.22,10.12,10,17.39,74,73,66,92,2,0.19,9,4,0
driver_013,hybrid,5.47,5.82,40,11.99,59,45,44,63,14,0.82,17,0,1
driver_013,hybrid,3.16,13.91,22,22.95,60,51,47,68,3,0.36,17,1,1
driver_013,hybrid,4.59,10.24,36,14.64,77,75,60,84,23,0.09,0,1,0
driver_013,hybrid,7.2,7.12,10,11.66,50,48,48,61,26,0.88,11,4,0
driver_013,hybrid,6.83,9.2,46,19.65,78,58,44,77,31,0.28,0,0,1
driver_013,hybrid,9.22,2.51,37,9.93,86,55,49,78,43,0.54,13,6,0
driver_013,hybrid,4.75,1.62,12,23.01,84,70,53,99,10,0.47,19,4,0
driver_013,hybrid,7.25,12.01,5,15.38,73,46,45,89,42,0.39,3,1,0
driver_013,hybrid,1.94,0.62,37,19.79,64,61,40,67,40,0.4,23,3,1
driver_013,hybrid,2.74,14.07,4,13.38,62,60,40,80,2,0.65,0,2,1
driver_013,hybrid,1.44,1.32,28,17.48,96,60,55,92,7,0.95,11,2,1
driver_013,hybrid,3.93,6.68,36,9.54,54,52,41,78,6,0.68,14,0,0
driver_013,hybrid,9.31,0.78,12,8.07,91,78,78,70,24,0.76,22,1,0
driver_013,hybrid,5.42,10.53,50,22.09,50,47,47,64,4,1.0,11,0,1
driver_013,hybrid,3.79,7.78,24,21.98,85,45,40,94,12,0.71,3,0,1
driver_013,hybrid,1.88,1.66,20,17.18,80,67,51,73,20,0.77,20,2,1
driver_013,hybrid,6.71,11.22,5,10.19,75,53,43,69,14,0.32,3,1,1
driver_013,hybrid,1.95,13.43,18,18.94,77,63,53,89,1,0.42,14,4,1
driver_013,hybrid,6.75,6.94,50,17.52,50,48,42,64,18,0.42,0,0,1
driver_013,hybrid,5.72,10.84,2,24.3,100,91,66,70,39,0.28,3,3,1
driver_013,hybrid,6.91,8.19,16,23.62,67,63,57,85,19,0.4,16,4,0
driver_013,hybrid,5.16,11.0,16,19.74,57,56,55,90,33,0.54,7,4,0
driver_013,hybrid,5.44,6.63,25,21.59,94,66,59,71,45,0.3,0,5,1
driver_013,hybrid,8.88,10.44,3,13.41,50,50,49,92,26,0.34,8,0,1
driver_013,hybrid,4.92,4.64,42,21.0,73,65,55,99,42,0.91,13,4,0
driver_013,hybrid,2.03,11.37,10,10.9,64,56,50,89,3,0.26,1,5,1
driver_013,hybrid,0.71,7.29,20,19.41,79,47,47,85,23,0.64,6,4,1
driver_013,hybrid,0.34,14.88,50,11.83,99,57,47,90,45,0.84,2,1,1
driver_013,hybrid,2.86,4.04,47,8.42,100,91,76,74,17,0.65,21,0,0
driver_013,hybrid,4.48,10.52,32,22.57,75,68,56,76,22,0.79,19,2,1
driver_013,hybrid,5.08,1.17,16,15.68,88,45,44,80,18,0.76,10,4,1
driver_013,hybrid,5.72,3.37,17,19.64,78,57,49,95,31,0.09,21,6,1
driver_013,hybrid,1.98,10.76,26,23.47,84,81,69,70,23,0.16,15,0,1
driver_013,hybrid,5.27,5.71,33,18.17,60,45,42,97,9,0.46,12,3,1
driver_013,hybrid,8.18,10.22,18,10.06,66,57,53,99,0,0.25,1,4,1
driver_013,hybrid,5.42,2.04,41,14.05,98,58,53,97,29,0.09,17,1,1
driver_013,hybrid,2.53,8.07,17,10.83,67,54,50,75,28,0.61,10,6,1
driver_013,hybrid,1.22,1.2,14,22.89,67,53,50,72,11,0.93,17,1,0
driver_013,hybrid,4.52,3.05,20,24.0,57,46,44,62,7,0.3,5,5,1
driver_013,hybrid,8.56,7.51,23,8.44,67,50,50,74,22,0.08,13,4,1
driver_013,hybrid,7.98,12.79,33,16.16,56,54,41,85,39,0.81,18,3,0
driver_013,hybrid,4.77,12.72,34,12.59,50,45,42,84,21,0.97,17,4,1
driver_013,hybrid,4.44,10.94,6,13.11,100,75,49,77,42,0.13,12,5,0
driver_013,hybrid,4.18,0.89,29,20.25,79,74,65,86,35,0.0,13,2,1
driver_013,hybrid,0.35,11.01,49,16.08,92,72,50,75,12,0.15,14,4,1
driver_013,hybrid,4.05,1.1,39,15.83,93,48,48,78,17,0.9,6,4,1
driver_013,hybrid,3.84,11.55,45,14.86,97,91,84,99,36,0.34,15,1,1
driver_013,hybrid,9.27,9.28,3,21.85,68,49,49,95,34,0.05,0,4,0
driver_013,hybrid,1.32,1.88,50,21.83,83,46,44,92,32,0.07,3,2,1
driver_013,hybrid,0.31,10.69,13,12.36,75,72,45,86,10,0.48,4,0,1
driver_013,hybrid,8.01,11.23,46,11.23,59,59,42,73,41,0.19,3,2,0
driver_013,hybrid,0.48,7.27,47,9.58,75,59,44,92,20,0.54,0,6,1
driver_013,hybrid,9.04,13.62,28,22.51,65,46,42,87,10,0.46,5,5,1
driver_013,hybrid,1.21,8.86,17,20.11,88,67,41,98,23,0.69,16,3,1
driver_013,hybrid,5.27,10.11,46,23.27,79,59,45,85,29,0.87,15,5,1
driver_013,hybrid,9.26,8.95,36,15.24,95,50,50,67,7,0.8,1,0,0
driver_013,hybrid,8.22,3.26,16,17.63,56,48,42,94,3,0.64,13,0,1
driver_013,hybrid,9.89,5.26,11,19.79,69,53,50,77,10,0.93,12,4,0
driver_013,hybrid,5.21,4.16,18,19.17,77,57,50,70,9,0.17,23,0,1
driver_013,hybrid,9.16,11.67,46,21.82,80,68,47,91,35,0.45,22,6,1
driver_013,hybrid,7.83,3.31,15,14.04,66,46,40,78,44,0.2,13,1,1
driver_013,hybrid,8.25,14.43,17,15.76,60,53,48,82,12,0.33,3,4,1
driver_013,hybrid,7.49,2.3,43,10.16,51,45,45,83,37,0.75,4,6,0
driver_013,hybrid,0.64,5.78,24,21.09,53,45,40,83,43,0.92,18,4,0
driver_013,hybrid,3.95,14.47,48,13.29,83,57,48,97,6,0.2,5,5,0
driver_013,hybrid,6.9,11.63,43,22.89,51,50,40,67,45,0.21,18,4,1
driver_013,hybrid,7.73,12.22,49,20.7,93,87,44,73,19,0.66,15,5,1
driver_013,hybrid,6.97,14.28,47,19.52,63,56,41,98,10,0.81,13,5,0
driver_013,hybrid,1.74,3.68,49,9.73,88,73,71,76,24,0.11,16,6,1
driver_013,hybrid,4.97,3.57,36,14.42,52,51,42,80,23,0.79,20,4,0
driver_013,hybrid,7.03,9.78,24,17.79,88,82,64,80,9,0.57,3,5,1
driver_013,hybrid,0.95,1.34,5,20.39,91,86,62,90,39,0.67,7,6,1
driver_013,hybrid,2.91,12.85,24,14.04,97,70,50,65,18,0.74,4,5,1
driver_013,hybrid,7.46,6.19,21,14.4,53,52,43,81,32,0.53,8,6,1
driver_013,hybrid,6.75,6.19,19,15.78,51,47,46,98,1,0.73,8,6,0
driver_013,hybrid,0.21,14.96,20,15.09,65,61,54,69,9,0.02,6,0,1
driver_013,hybrid,3.84,1.43,46,9.86,76,45,45,66,32,0.89,9,2,1
driver_013,hybrid,8.41,10.97,26,21.19,64,50,45,60,31,0.19,11,4,0
driver_013,hybrid,9.05,8.73,23,17.9,53,53,53,89,39,0.68,0,4,1
driver_013,hybrid,9.54,13.81,23,19.39,87,68,59,70,13,0.81,12,0,1
driver_013,hybrid,4.2,11.43,46,18.65,83,78,56,66,5,1.0,0,3,1
driver_013,hybrid,7.94,8.31,50,23.53,57,51,45,92,10,0.12,18,5,1
driver_013,hybrid,8.31,6.3,45,18.97,76,61,53,90,22,0.22,17,1,0
driver_013,hybrid,9.99,1.91,23,21.12,79,54,44,100,12,0.48,9,5,0
driver_013,hybrid,2.85,13.51,13,19.77,64,61,41,70,38,0.31,0,2,0
driver_013,hybrid,7.87,12.54,38,10.93,72,54,54,83,15,0.22,7,5,1
driver_013,hybrid,4.24,0.73,36,14.29,80,73,67,91,6,0.3,4,1,1
driver_013,hybrid,0.2,14.51,25,24.23,99,99,68,84,14,0.71,6,3,0
driver_013,hybrid,1.79,4.93,40,10.44,55,46,41,98,5,0.16,11,0,0
driver_013,hybrid,3.62,13.13,15,9.27,65,54,43,75,8,0.03,11,4,1
driver_013,hybrid,7.59,7.44,32,10.23,85,52,45,92,15,0.98,5,2,1
driver_013,hybrid,8.17,10.99,7,18.34,86,55,47,92,1,0.17,14,3,0
driver_013,hybrid,8.25,4.98,30,17.07,87,72,58,74,34,0.02,7,3,1
driver_013,hybrid,5.54,14.1,25,16.17,86,60,40,64,13,0.98,0,0,1
driver_013,hybrid,7.21,3.08,2,24.2,78,66,56,84,14,0.25,0,0,0
driver_013,hybrid,0.83,4.34,3,10.53,81,78,56,63,24,0.7,18,0,1
driver_013,hybrid,2.64,5.24,31,20.25,75,70,45,94,22,0.46,3,0,1
driver_013,hybrid,1.7,13.36,32,19.46,57,57,52,96,32,0.31,17,3,0
driver_013,hybrid,7.28,14.7,37,18.31,67,54,44,71,10,0.14,6,1,1
driver_013,hybrid,9.16,5.27,19,16.33,72,49,42,75,29,0.49,9,6,1
driver_013,hybrid,3.01,14.13,18,24.36,87,48,45,97,6,0.9,22,4,1
driver_013,hybrid,2.79,1.66,5,21.35,82,74,57,96,19,0.53,20,3,1
driver_013,hybrid,0.48,3.8,32,13.88,57,50,47,65,0,0.22,4,5,1
driver_013,hybrid,2.37,10.26,44,15.85,63,54,47,65,18,0.32,21,1,0
driver_013,hybrid,5.75,11.96,25,9.37,94,92,67,84,39,0.64,21,3,1
driver_013,hybrid,6.82,13.26,4,21.09,96,61,59,69,30,0.11,3,2,0
driver_013,hybrid,7.97,3.7,26,17.53,56,51,41,70,4,0.99,14,3,1
driver_013,hybrid,4.81,10.54,2,10.18,81,66,51,82,27,0.3,4,5,0
driver_013,hybrid,3.53,8.02,29,18.04,88,58,50,97,8,0.96,6,2,1
driver_013,hybrid,2.27,11.51,37,24.45,50,46,43,91,3,0.67,8,0,0
driver_013,hybrid,5.92,12.27,11,18.36,68,63,49,70,9,0.59,18,4,1
driver_013,hybrid,3.84,9.09,42,13.16,77,74,72,76,12,0.47,12,4,1
driver_013,hybrid,1.28,6.71,36,22.72,71,63,51,88,17,0.37,3,6,1
driver_013,hybrid,2.23,9.74,22,11.85,93,79,57,81,17,0.56,15,1,0
driver_013,hybrid,9.04,10.57,2,13.12,51,46,42,83,39,0.41,11,0,0
